step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,dest_freq,orig_freq
185,8492.27,12006.0,3513.73,0.0,0.0,0,0,False,False,True,False,1,1
22,22503.08,22080.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
331,281037.39,0.0,0.0,2102012.14,2383049.53,0,0,True,False,False,False,3,1
186,133480.85,50193.0,0.0,1631148.65,1764629.5,0,0,False,False,False,True,20,1
258,6789.33,3544.05,0.0,0.0,0.0,0,0,False,False,True,False,1,1
374,99331.09,0.0,0.0,2538215.99,2637547.09,0,0,True,False,False,False,22,1
11,37426.94,0.0,0.0,559932.76,491696.13,0,0,True,False,False,False,45,1
41,42959.63,119816.0,162775.63,1131.31,0.0,0,0,False,False,False,False,11,1
187,10262.4,441846.0,431583.6,0.0,0.0,0,0,False,False,True,False,1,1
141,170900.45,9172179.88,9343080.33,1214751.17,1043850.72,0,0,False,False,False,False,15,1
169,149376.8,264064.0,114687.2,130027.5,279404.3,0,0,True,False,False,False,12,1
36,3330.51,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
190,78802.82,174.0,0.0,361778.84,440581.66,0,0,True,False,False,False,11,1
16,6630.62,11602.0,4971.38,3415682.06,3927599.71,0,0,True,False,False,False,42,1
279,85998.86,4335926.51,4421925.37,331994.75,245995.89,0,0,False,False,False,False,3,1
208,140664.77,5312394.09,5453058.86,364090.87,223426.1,0,0,False,False,False,False,10,1
256,41656.5,0.0,0.0,50034.0,91690.5,0,0,True,False,False,False,1,1
330,1939.68,136984.48,135044.8,0.0,0.0,0,0,False,False,True,False,1,1
255,455025.78,15675.32,0.0,10233074.69,10688100.47,0,0,False,False,False,True,9,1
13,285998.97,113633.0,0.0,138020.41,579183.18,0,0,True,False,False,False,31,1
137,123144.29,0.0,0.0,1815766.36,1938910.65,0,0,True,False,False,False,36,1
492,32835.66,5590652.14,5623487.79,202004.14,169168.48,0,0,False,False,False,False,9,1
16,604655.29,15549053.01,16153708.3,20317906.47,19559832.02,0,0,False,False,False,False,38,1
187,60787.36,5989614.87,6050402.22,768048.75,707261.39,0,0,False,False,False,False,9,1
281,54324.16,11739.0,66063.16,1054659.22,1000335.06,0,0,False,False,False,False,10,1
379,240075.4,19917.0,0.0,415895.97,655971.37,0,0,True,False,False,False,8,1
18,164835.46,0.0,0.0,202708.0,348204.37,0,0,True,False,False,False,24,1
282,19082.86,21121465.16,21140548.02,182649.08,163566.23,0,0,False,False,False,False,5,1
229,629547.59,17690.0,0.0,236977.8,931640.81,0,0,False,False,False,True,13,1
274,22099.95,8773759.46,8795859.41,465023.55,442923.6,0,0,False,False,False,False,5,1
12,60538.99,0.0,0.0,1123875.13,1184414.11,0,0,True,False,False,False,32,1
33,352082.08,0.0,0.0,1641511.63,1993593.71,0,0,False,False,False,True,29,1
155,101831.22,9479.0,0.0,739154.39,1398107.22,0,0,True,False,False,False,24,1
329,51868.87,51599.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
13,24860.66,11387.0,0.0,235302.78,508538.15,0,0,True,False,False,False,36,1
406,2209.32,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
252,10657.51,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
136,44313.6,503531.8,459218.19,0.0,0.0,0,0,False,False,True,False,1,1
331,529295.45,4113273.4,4642568.85,12430909.08,11901613.62,0,0,False,False,False,False,12,1
351,262708.37,57813.61,0.0,2669981.1,2932689.47,0,0,True,False,False,False,25,1
260,230168.05,0.0,0.0,265714.24,495882.3,0,0,True,False,False,False,11,1
302,7185.06,9951.0,2765.94,0.0,0.0,0,0,False,False,True,False,1,1
15,6718.48,12383.0,5664.52,0.0,0.0,0,0,False,False,True,False,1,1
302,12948.92,24710.0,11761.08,0.0,0.0,0,0,False,False,True,False,1,1
237,9215.57,451733.0,442517.43,0.0,0.0,0,0,False,False,True,False,1,1
280,835.75,721.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
44,724108.75,0.0,0.0,1228468.54,1952577.29,0,0,False,False,False,True,18,1
250,186779.04,54132.0,0.0,5372772.18,5559551.22,0,0,True,False,False,False,16,1
162,258099.57,0.0,0.0,3361061.76,3771171.55,0,0,True,False,False,False,50,1
33,210586.9,0.0,0.0,1000249.48,1210836.38,0,0,False,False,False,True,23,1
40,56966.32,6879972.97,6936939.29,107112.18,183541.11,0,0,False,False,False,False,23,1
360,38880.54,0.0,0.0,6297562.74,6336443.28,0,0,True,False,False,False,3,1
357,151449.18,31929.0,183378.18,4121529.58,3970080.4,0,0,False,False,False,False,15,1
205,3727.04,105386.03,101658.98,0.0,0.0,0,0,False,False,True,False,2,1
37,69235.23,2271745.79,2340981.02,8552496.12,8483260.89,0,0,False,False,False,False,19,1
331,1540.98,462491.0,460950.02,0.0,0.0,0,0,False,False,True,False,1,1
187,216525.31,373600.0,157074.69,20553.73,237079.04,0,0,True,False,False,False,12,1
187,276.86,0.0,0.0,237803.54,238080.4,0,0,True,False,False,False,12,1
274,12770.42,79023.0,66252.58,0.0,0.0,0,0,False,False,True,False,1,1
357,198168.29,0.0,0.0,1019834.9,1218003.18,0,0,False,False,False,True,15,1
131,76802.34,0.0,0.0,661008.79,737811.13,0,0,True,False,False,False,37,1
355,25219.99,61522.0,86741.99,4181.1,0.0,0,0,False,False,False,False,4,1
212,247746.12,8584388.99,8832135.11,620324.74,372578.63,0,0,False,False,False,False,11,1
202,4361.28,242.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
300,84124.22,0.0,0.0,528507.34,612631.56,0,0,True,False,False,False,6,1
228,1260.67,51405.0,50144.33,868118.27,869378.94,0,0,True,False,False,False,15,1
305,39158.29,0.0,0.0,279345.42,318503.7,0,0,True,False,False,False,5,1
231,99977.73,0.0,0.0,1143588.45,1243566.19,0,0,True,False,False,False,27,1
225,177722.08,0.0,0.0,207223.0,384945.08,0,0,True,False,False,False,6,1
40,401640.86,5285.0,0.0,115014.65,516655.51,0,0,True,False,False,False,28,1
33,403372.55,373.0,403745.55,322477.4,0.0,0,0,False,False,False,False,30,1
225,94596.94,0.0,0.0,1416335.15,1510932.08,0,0,True,False,False,False,25,1
378,177805.19,198.0,0.0,10654.89,188460.08,0,0,True,False,False,False,3,1
356,63294.73,4051291.76,4114586.5,699043.63,635748.89,0,0,False,False,False,False,5,1
304,181066.53,2292095.76,2473162.28,9201114.29,9020047.77,0,0,False,False,False,False,38,1
163,14599.46,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
321,385991.26,317896.0,0.0,1520077.46,1906068.72,0,0,True,False,False,False,30,1
346,184734.81,458675.17,643409.98,2177270.94,1992536.14,0,0,False,False,False,False,15,1
131,30900.55,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
400,245891.65,5869777.81,6115669.46,4303284.68,4057393.03,0,0,False,False,False,False,27,1
306,194335.67,0.0,0.0,393678.54,588014.21,0,0,True,False,False,False,8,1
20,5071.26,23377.0,18305.74,0.0,0.0,0,0,False,False,True,False,1,1
347,610627.92,6904050.34,7514678.26,3513198.41,2902570.49,0,0,False,False,False,False,12,1
186,138627.83,0.0,0.0,13761801.65,13903504.04,0,0,False,False,False,True,37,1
185,346926.71,6044.0,352970.71,0.0,0.0,0,0,False,False,False,False,6,1
17,511573.69,60888.0,572461.69,1528847.93,1017274.24,0,0,False,False,False,False,33,1
19,333717.13,0.0,0.0,1069467.51,1504914.65,0,0,False,False,False,True,42,1
137,372039.68,8135.0,0.0,383337.74,755377.41,0,0,True,False,False,False,11,1
399,4193.77,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
40,977.85,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
394,14071.69,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
377,173743.34,70741.0,0.0,66688.3,240431.64,0,0,True,False,False,False,4,1
137,92928.71,238550.0,145621.29,1212948.5,1305877.21,0,0,True,False,False,False,16,1
325,43345.82,5070488.14,5113833.96,132609.38,89263.55,0,0,False,False,False,False,4,1
252,16602.27,0.0,0.0,482153.83,498756.11,0,0,True,False,False,False,16,1
144,200475.9,2099037.47,2299513.37,2108689.17,1908213.27,0,0,False,False,False,False,22,1
188,336053.36,0.0,0.0,847871.89,1183925.25,0,0,False,False,False,True,12,1
408,9912.78,10752.0,839.22,0.0,0.0,0,0,False,False,True,False,1,1
279,70243.97,40250.0,0.0,1249902.55,1761945.94,0,0,True,False,False,False,17,1
22,13819.85,163394.0,149574.15,0.0,0.0,0,0,False,False,True,False,1,1
210,66802.07,8563261.19,8630063.27,906043.83,839241.76,0,0,False,False,False,False,14,1
236,233025.39,49283.0,0.0,539558.31,772583.71,0,0,True,False,False,False,11,1
37,9917.5,11367.0,1449.5,50136.18,60053.68,0,0,True,False,False,False,11,1
379,766.25,268.0,0.0,66663.17,67429.42,0,0,False,True,False,False,4,1
129,35190.99,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
346,16899.69,1390561.67,1407461.36,66104.8,49205.1,0,0,False,False,False,False,6,1
383,21460.98,162275.94,140814.96,0.0,0.0,0,0,False,False,True,False,1,1
478,36343.26,22864.0,0.0,1453491.81,1489835.07,0,0,True,False,False,False,11,1
212,369779.24,129.0,369908.24,1082776.61,712997.37,0,0,False,False,False,False,19,1
155,1621.28,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
131,98950.83,8541258.77,8640209.6,213446.31,114495.47,0,0,False,False,False,False,7,1
138,215405.16,138565.0,0.0,3893253.2,4108658.36,0,0,True,False,False,False,28,1
373,86934.84,106183.0,193117.84,14543264.05,14456329.21,0,0,False,False,False,False,11,1
345,246995.08,24717.0,271712.08,1398398.42,1151403.34,0,0,False,False,False,False,8,1
135,483773.91,31233.0,0.0,0.0,483773.91,0,0,True,False,False,False,12,1
140,145316.13,5886670.49,6031986.62,492232.82,346916.69,0,0,False,False,False,False,15,1
11,118617.75,0.0,0.0,160037.02,43182.42,0,0,True,False,False,False,36,1
330,1629.02,59414.0,57784.98,0.0,0.0,0,0,False,False,True,False,1,1
207,258927.52,187.0,0.0,595986.24,854913.76,0,0,True,False,False,False,11,1
139,197635.18,28454.0,0.0,191728.84,389364.02,0,0,True,False,False,False,19,1
10,90108.6,0.0,0.0,1600619.28,1623377.2,0,0,True,False,False,False,41,1
689,953615.38,953615.38,0.0,0.0,953615.38,1,0,True,False,False,False,1,1
39,175274.46,0.0,0.0,2444347.06,2619621.52,0,0,True,False,False,False,32,1
202,2659.0,80333.0,77674.0,0.0,0.0,0,0,False,False,True,False,1,1
492,403463.47,6542.0,0.0,396386.4,799849.87,0,0,True,False,False,False,5,1
164,233595.06,0.0,0.0,1859441.17,2254989.13,0,0,True,False,False,False,11,1
255,51589.0,11507.0,0.0,563231.05,614820.05,0,0,True,False,False,False,14,1
255,55345.63,0.0,0.0,2969318.42,3024664.04,0,0,True,False,False,False,23,1
356,1474.44,14561.0,13086.56,0.0,0.0,0,0,False,False,True,False,1,1
380,7215.19,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
381,359856.91,0.0,0.0,1854660.29,2214517.2,0,0,True,False,False,False,19,1
356,154597.74,21564.0,0.0,9620638.16,9775235.9,0,0,True,False,False,False,33,1
186,8949.01,91953.25,83004.25,0.0,0.0,0,0,False,False,True,False,1,1
229,126149.36,1418.0,0.0,0.0,310378.27,0,0,True,False,False,False,6,1
162,25297.96,28345487.6,28370785.57,25922.62,624.66,0,0,False,False,False,False,7,1
227,2406.93,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
16,91715.2,23.0,0.0,0.0,0.0,0,0,True,False,False,False,10,1
280,173232.7,0.0,0.0,1051738.75,1224971.44,0,0,False,False,False,True,22,1
161,1361323.14,26586.0,0.0,2661235.53,4022558.67,0,0,False,False,False,True,7,1
354,153254.44,69.0,153323.44,241509.13,88254.69,0,0,False,False,False,False,5,1
275,10258.32,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
259,129661.99,0.0,0.0,9080824.63,9210486.62,0,0,True,False,False,False,58,1
376,39921.78,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
397,147079.69,10892.0,157971.69,4678.54,0.0,0,0,False,False,False,False,9,1
324,66366.64,0.0,0.0,4531212.91,4597579.55,0,0,True,False,False,False,26,1
323,182268.47,121.0,0.0,37279.67,89065.16,0,0,False,False,False,True,3,1
328,10705.05,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
369,5368.19,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
594,421230.48,2135.0,423365.48,0.0,0.0,0,0,False,False,False,False,1,1
349,175262.62,5704427.42,5879690.05,216874.73,41612.11,0,0,False,False,False,False,2,1
189,1217417.72,0.0,0.0,2317557.34,3534975.06,0,0,False,False,False,True,16,1
38,303336.31,1062.0,0.0,0.0,183318.69,0,0,True,False,False,False,11,1
135,24199.56,90311.0,66111.44,0.0,0.0,0,0,False,False,True,False,1,1
279,117098.46,0.0,0.0,319752.41,436850.88,0,0,True,False,False,False,4,1
130,191774.12,8336391.16,8528165.28,2706797.01,2515022.89,0,0,False,False,False,False,37,1
298,13713.83,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
327,29579.69,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
94,43479.39,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
237,292217.06,52090.0,344307.06,0.0,0.0,0,0,False,False,False,False,1,1
41,244265.5,14109.0,0.0,1719850.16,1964115.66,0,0,True,False,False,False,34,1
325,5146.82,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
332,553127.73,59916.0,0.0,22328251.2,22881378.93,0,0,False,False,False,True,23,1
214,3154.34,350.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
167,15194.03,41591.0,26396.97,0.0,0.0,0,0,False,False,True,False,1,1
351,3547.8,891954.69,895502.49,534316.75,530768.95,0,0,False,False,False,False,12,1
261,54983.04,0.0,0.0,61876.37,116859.42,0,0,True,False,False,False,8,1
41,540936.66,174929.0,0.0,384965.42,925902.09,0,0,True,False,False,False,29,1
181,11863.5,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
183,243611.49,50594.0,0.0,1228489.49,1472100.99,0,0,True,False,False,False,19,1
379,2046.31,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
182,157947.84,8718.0,166665.84,2544418.73,2386470.89,0,0,False,False,False,False,28,1
187,274767.46,226163.07,500930.54,2225339.51,1950572.04,0,0,False,False,False,False,23,1
405,13109.38,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
275,70578.39,32056.0,0.0,0.0,70578.39,0,0,True,False,False,False,3,1
159,717392.48,50483.77,0.0,4041272.96,4758665.43,0,0,False,False,False,True,28,1
159,266455.27,0.0,0.0,11029663.17,11296118.44,0,0,True,False,False,False,11,1
251,218640.43,10739.0,0.0,115916.59,334557.02,0,0,True,False,False,False,9,1
287,260856.04,8379302.77,8640158.81,914153.09,653297.04,0,0,False,False,False,False,9,1
402,2756.28,3847959.34,3850715.62,621288.67,618532.4,0,0,False,False,False,False,2,1
332,150927.74,5635911.4,5786839.13,278919.2,127991.47,0,0,False,False,False,False,4,1
155,138758.33,148763.0,287521.33,566485.36,427727.03,0,0,False,False,False,False,23,1
8,42731.16,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
44,228270.25,0.0,0.0,537950.56,766220.81,0,0,True,False,False,False,22,1
185,329901.14,205927.0,535828.14,1146103.07,490441.44,0,0,False,False,False,False,10,1
353,35015.38,294207.0,259191.62,0.0,0.0,0,0,False,False,True,False,1,1
48,11256.74,99273.0,88016.26,0.0,0.0,0,0,False,False,True,False,1,1
277,261740.62,0.0,0.0,1499323.88,1761064.5,0,0,False,False,False,True,12,1
251,41595.72,309394.0,267798.28,0.0,41595.72,0,0,True,False,False,False,6,1
398,188583.26,0.0,0.0,333646.28,522229.54,0,0,True,False,False,False,7,1
188,345047.47,20271.0,0.0,0.0,345047.47,0,0,True,False,False,False,8,1
379,75562.43,0.0,0.0,478744.69,554307.12,0,0,True,False,False,False,3,1
254,620447.26,0.0,0.0,1693544.17,2313991.42,0,0,False,False,False,True,33,1
226,133990.43,99431.0,0.0,313508.99,447499.42,0,0,True,False,False,False,10,1
380,51686.93,9360295.74,9411982.66,7128056.18,7076369.25,0,0,False,False,False,False,15,1
286,106558.01,0.0,0.0,214847.36,321405.36,0,0,True,False,False,False,8,1
360,128593.37,803.0,0.0,618145.74,746739.11,0,0,True,False,False,False,5,1
185,128303.81,3131242.4,3259546.21,325118.27,196814.46,0,0,False,False,False,False,16,1
275,9549.82,131352.0,121802.18,0.0,0.0,0,0,False,False,True,False,1,1
332,138971.07,2558675.97,2697647.04,3160437.76,3021466.69,0,0,False,False,False,False,10,1
202,12774.22,15811.7,3037.48,0.0,0.0,0,0,False,False,True,False,1,1
348,94961.21,0.0,0.0,388424.38,483385.58,0,0,True,False,False,False,6,1
404,244289.67,862999.08,1107288.76,504131.0,259841.33,0,0,False,False,False,False,4,1
256,151121.77,31052.0,0.0,0.0,151121.77,0,0,True,False,False,False,2,1
686,21509.1,12463.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
255,101879.3,397040.0,295160.7,0.0,101879.3,0,0,True,False,False,False,5,1
476,142.98,50654.0,50511.02,0.0,0.0,0,0,False,False,True,False,1,1
236,296399.09,27644.0,0.0,1749650.54,2046049.63,0,0,True,False,False,False,15,1
202,1174.85,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
36,19321.48,55497.0,36175.52,0.0,0.0,0,0,False,False,True,False,1,1
10,247235.89,5017594.76,5264830.65,2223408.72,2536801.78,0,0,False,False,False,False,58,1
303,165024.77,1712.1,0.0,2907690.2,3072714.98,0,0,True,False,False,False,13,1
372,17351.79,30380.0,13028.21,0.0,0.0,0,0,False,False,True,False,1,1
349,71159.11,359253.6,288094.49,1628925.89,1700085.01,0,0,False,False,False,True,16,1
15,73377.48,392.0,0.0,7280671.58,7455818.47,0,0,True,False,False,False,50,1
202,45685.03,3231.0,0.0,752108.07,797793.1,0,0,True,False,False,False,17,1
180,4227.94,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
282,13714.72,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
154,321384.97,52176.0,0.0,268931.66,590316.63,0,0,True,False,False,False,16,1
252,303582.66,299942.0,0.0,25284.29,328866.96,0,0,True,False,False,False,11,1
282,231.98,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
136,480387.83,0.0,0.0,6528083.52,7008471.35,0,0,False,False,False,True,25,1
136,2065.42,10464.0,8398.58,0.0,0.0,0,0,False,False,True,False,1,1
229,11841.86,224384.61,212542.75,0.0,0.0,0,0,False,False,True,False,1,1
188,45993.85,7264.0,0.0,307267.17,353261.02,0,0,True,False,False,False,13,1
130,120611.83,8856940.04,8977551.87,202748.1,82136.26,0,0,False,False,False,False,12,1
300,375593.52,0.0,0.0,794825.39,1170418.91,0,0,True,False,False,False,17,1
397,19616.43,61576.0,81192.43,0.0,0.0,0,0,False,False,False,False,1,1
328,12730.2,16032.28,3302.07,0.0,0.0,0,0,False,False,True,False,1,1
209,161832.25,11565.0,0.0,0.0,161832.25,0,0,True,False,False,False,3,1
332,106767.2,180160.0,73392.8,0.0,106767.2,0,0,True,False,False,False,1,1
249,63485.25,0.0,0.0,2304819.13,2368304.38,0,0,True,False,False,False,12,1
258,28160.18,245268.0,217107.82,0.0,0.0,0,0,False,False,True,False,1,1
183,28887.08,170104.71,141217.63,0.0,0.0,0,0,False,False,True,False,1,1
208,146046.96,0.0,0.0,264801.44,410848.4,0,0,False,False,False,True,9,1
690,417492.62,41384.0,0.0,0.0,417492.62,0,0,False,False,False,True,1,1
279,5743.88,1673.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
522,222890.49,0.0,0.0,3268665.55,3491556.05,0,0,True,False,False,False,14,1
39,614667.32,216929.0,0.0,0.0,614667.32,0,0,False,False,False,True,28,1
278,9784.48,179.0,0.0,0.0,9784.48,0,0,False,False,False,True,9,1
182,41485.49,5631597.61,5673083.1,1389791.31,1348305.81,0,0,False,False,False,False,23,1
136,23483.49,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
43,2867.7,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
34,297465.9,80421.0,0.0,12899726.44,13197192.34,0,0,True,False,False,False,41,1
37,213887.35,517338.87,731226.21,7115661.36,6901774.01,0,0,False,False,False,False,39,1
14,9577.36,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
373,4631.38,240105.48,235474.1,0.0,0.0,0,0,False,False,True,False,1,1
163,13708.32,15925.0,2216.68,0.0,0.0,0,0,False,False,True,False,1,1
205,120149.77,4041838.1,4161987.87,3663614.81,3543465.05,0,0,False,False,False,False,16,1
133,43292.65,22347091.8,22390384.44,269291.51,225998.87,0,0,False,False,False,False,15,1
274,10933.74,274.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
10,10492.9,87414.02,76921.13,0.0,0.0,0,0,False,False,True,False,1,1
687,173545.26,66757.0,0.0,118918.67,292463.93,0,0,True,False,False,False,4,1
159,1057.85,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
47,9530.1,53309.0,43778.9,0.0,0.0,0,0,False,False,True,False,1,1
225,243.12,4866.3,4623.18,0.0,0.0,0,0,False,False,True,False,1,1
188,8262.02,46543.0,38280.98,0.0,0.0,0,0,False,False,True,False,1,1
254,267466.87,0.0,0.0,3118170.35,3385637.22,0,0,True,False,False,False,15,1
522,82351.46,69923.0,0.0,591990.41,674341.87,0,0,True,False,False,False,6,1
185,9009.32,236672.0,227662.68,0.0,0.0,0,0,False,False,True,False,1,1
350,15349.5,11284.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
306,221731.28,10973926.67,11195657.95,466061.52,244330.24,0,0,False,False,False,False,4,1
33,5036.44,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
235,147479.99,15766.0,0.0,1345659.92,1493139.91,0,0,True,False,False,False,22,1
397,48731.78,1568304.22,1617036.0,3375368.09,3326636.31,0,0,False,False,False,False,21,1
227,536.81,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
180,234160.05,0.0,0.0,264429.45,498589.5,0,0,True,False,False,False,17,1
161,63169.37,0.0,0.0,16600624.24,16663793.62,0,0,True,False,False,False,56,1
42,7058.78,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
262,102842.16,2943465.88,3046308.04,947300.27,844458.11,0,0,False,False,False,False,16,1
587,33277.85,5882224.35,5915502.2,752624.04,719346.18,0,0,False,False,False,False,4,1
257,230324.78,5021.0,0.0,46356.99,276681.77,0,0,True,False,False,False,9,1
17,18440.48,8331203.5,8349643.98,50332.35,13727.79,0,0,False,False,False,False,31,1
13,6931.1,54452.76,47521.65,147885.0,154816.1,0,0,False,True,False,False,31,1
8,13671.01,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
155,28420.63,0.0,0.0,654404.6,682825.22,0,0,True,False,False,False,33,1
690,583576.89,50079.0,0.0,0.0,583576.89,0,0,False,False,False,True,6,1
345,211046.45,6599410.42,6810456.86,223049.35,12002.91,0,0,False,False,False,False,3,1
228,311867.9,14801.0,326668.9,4522544.79,4210676.89,0,0,False,False,False,False,20,1
137,56641.9,0.0,0.0,1940123.2,1996765.1,0,0,True,False,False,False,33,1
352,15583.57,0.0,0.0,212509.91,228093.49,0,0,True,False,False,False,6,1
255,8876.7,50627.0,41750.3,0.0,0.0,0,0,False,False,True,False,1,1
402,179821.55,0.0,0.0,650138.01,829959.56,0,0,True,False,False,False,20,1
202,10690.15,174570.18,163880.03,0.0,0.0,0,0,False,False,True,False,1,1
129,211511.83,305956.81,94444.98,572594.94,784106.77,0,0,True,False,False,False,23,1
20,157017.98,18356.0,175373.98,586.0,65619.69,0,0,False,False,False,False,25,1
326,57660.67,848697.94,906358.61,75635.55,17974.88,0,0,False,False,False,False,2,1
284,7960.9,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
137,7651.89,0.0,0.0,4063751.4,4071403.28,0,0,True,False,False,False,27,1
347,19997.19,1580.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
372,39151.98,11614.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
42,116427.73,675.0,117102.73,53451.4,0.0,0,0,False,False,False,False,15,1
249,3943.65,100848.0,96904.35,0.0,0.0,0,0,False,False,True,False,1,1
39,138297.22,1155963.09,1294260.3,1038560.46,900263.24,0,0,False,False,False,False,23,1
136,1880.67,768.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
348,115768.51,521048.0,405279.49,0.0,115768.51,0,0,True,False,False,False,1,1
159,61397.18,31317700.15,31379097.33,2479305.97,2417908.79,0,0,False,False,False,False,21,1
232,207843.56,10486.0,0.0,401436.32,609279.88,0,0,True,False,False,False,15,1
165,28781.78,5054044.65,5082826.42,1435212.97,1406431.2,0,0,False,False,False,False,34,1
403,14368.06,1747.0,0.0,294334.47,308702.53,0,0,True,False,False,False,7,1
179,358051.43,3001066.75,3359118.18,1171238.01,813186.58,0,0,False,False,False,False,20,1
139,3002.95,460580.74,457577.79,0.0,0.0,0,0,False,False,True,False,1,1
14,3927.81,24432.99,20505.18,10801266.35,10805194.16,0,0,False,True,False,False,53,1
371,17806.15,92933.0,75126.85,0.0,0.0,0,0,False,False,True,False,1,1
18,517483.54,0.0,0.0,865192.58,1611293.63,0,0,False,False,False,True,27,1
177,157792.46,4929510.28,5087302.74,178641.62,245015.98,0,0,False,False,False,False,16,1
380,10119.82,0.0,0.0,685134.57,695254.39,0,0,True,False,False,False,26,1
17,201461.6,186446.0,0.0,0.0,201461.6,0,0,True,False,False,False,29,1
154,66631.09,313257.0,246625.91,9640.84,76271.93,0,0,True,False,False,False,7,1
183,675.94,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
227,17272.14,31452.22,14180.08,0.0,0.0,0,0,False,False,True,False,1,1
355,236571.86,0.0,0.0,651232.53,887804.39,0,0,True,False,False,False,11,1
345,47708.57,25597943.03,25645651.6,320481.43,272772.85,0,0,False,False,False,False,8,1
299,18870.4,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
186,187040.1,4819.0,191859.1,51590.89,0.0,0,0,False,False,False,False,2,1
35,4059.02,718722.0,714662.98,0.0,0.0,0,0,False,False,True,False,1,1
132,425.72,201049.0,200623.28,0.0,0.0,0,0,False,False,True,False,1,1
276,103856.71,0.0,0.0,438797.8,542654.5,0,0,True,False,False,False,7,1
252,36949.32,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
10,69895.29,0.0,0.0,304355.86,374251.15,0,0,True,False,False,False,36,1
322,127264.06,33290.0,160554.06,174756.9,47492.84,0,0,False,False,False,False,3,1
15,172196.53,246759.0,74562.47,228582.47,683021.46,0,0,True,False,False,False,23,1
278,3621.37,2622.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
225,322604.76,3537.0,326141.76,133920.06,0.0,0,0,False,False,False,False,7,1
370,45809.98,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
321,75373.93,406725.0,331351.07,0.0,75373.93,0,0,True,False,False,False,4,1
278,46461.86,70645.0,24183.14,153324.37,199786.23,0,0,True,False,False,False,8,1
396,33305.44,31057.0,0.0,1371387.97,1404693.41,0,0,True,False,False,False,7,1
140,12520.37,309050.04,296529.66,0.0,0.0,0,0,False,False,True,False,1,1
298,4626.66,219042.02,214415.36,0.0,0.0,0,0,False,False,True,False,1,1
